id_client,nom,pays,ville,date_inscription,canal_acquisition
4324,Client_4324,Côte d’Ivoire,Yamoussoukro,2023-05-30,Referral
4325,Client_4325,France,Paris,2025-01-04,Ads
4326,Client_4326,Belgique,Charleroi,2024-11-23,Referral
4327,Client_4327,Gabon,Port-Gentil,2022-09-19,Organic
4328,Client_4328,Belgique,Liège,2024-01-04,Referral
4329,Client_4329,France,Marseille,2024-07-02,Organic
4330,Client_4330,Sénégal,Thiès,2022-12-03,Referral
4331,Client_4331,Belgique,Liège,2022-08-16,Organic
4332,Client_4332,France,Lyon,2024-12-18,Marketplace
4333,Client_4333,RD Congo,Bukavu,2023-12-02,Organic
4334,Client_4334,Sénégal,Thiès,2024-03-01,Ads
4335,Client_4335,Gabon,Port-Gentil,2022-12-12,Marketplace
4336,Client_4336,Cameroun,Bafoussam,2022-12-25,Marketplace
4337,Client_4337,Canada,Montréal,2023-04-22,Marketplace
4338,Client_4338,Cameroun,Yaoundé,2023-07-04,Ads
4339,Client_4339,France,Toulouse,2023-06-06,Marketplace
4340,Client_4340,Côte d’Ivoire,Bouaké,2024-08-14,Marketplace
4341,Client_4341,Canada,Québec,2022-06-07,Ads
4342,Client_4342,Canada,Québec,2022-11-12,Referral
4343,Client_4343,Cameroun,Bafoussam,2024-10-03,Ads
4344,Client_4344,Gabon,Port-Gentil,2024-03-26,Organic
4345,Client_4345,RD Congo,Goma,2022-12-07,Referral
4346,Client_4346,Canada,Montréal,2023-01-28,Referral
4347,Client_4347,Canada,Montréal,2024-08-30,Marketplace
4348,Client_4348,France,Lille,2022-05-05,Ads
4349,Client_4349,Sénégal,Dakar,2022-03-27,Marketplace
4350,Client_4350,Côte d’Ivoire,Yamoussoukro,2023-02-03,Ads
4351,Client_4351,Sénégal,Saint-Louis,2023-04-16,Marketplace
4352,Client_4352,Canada,Laval,2023-04-15,Marketplace
4353,Client_4353,RD Congo,Goma,2022-01-25,Ads
4354,Client_4354,Belgique,Bruxelles,2024-03-22,Referral
4355,Client_4355,Gabon,Port-Gentil,2024-11-19,Ads
4356,Client_4356,Sénégal,Thiès,2022-12-19,Marketplace
4357,Client_4357,Cameroun,Yaoundé,2024-01-07,Marketplace
4358,Client_4358,Cameroun,Yaoundé,2022-04-20,Organic
4359,Client_4359,Côte d’Ivoire,Yamoussoukro,2022-05-16,Referral
4360,Client_4360,RD Congo,Bukavu,2022-08-08,Ads
4361,Client_4361,Côte d’Ivoire,Abidjan,2022-09-10,Organic
4362,Client_4362,Gabon,Port-Gentil,2024-03-01,Referral
4363,Client_4363,Canada,Montréal,2023-09-19,Marketplace
4364,Client_4364,Gabon,Libreville,2024-09-08,Ads
4365,Client_4365,Cameroun,Yaoundé,2022-10-09,Marketplace
4366,Client_4366,Sénégal,Dakar,2022-03-16,Ads
4367,Client_4367,Sénégal,Saint-Louis,2023-06-02,Organic
4368,Client_4368,Cameroun,Douala,2023-02-22,Organic
4369,Client_4369,Gabon,Libreville,2024-12-03,Organic
4370,Client_4370,RD Congo,Kinshasa,2022-11-06,Ads
4371,Client_4371,Gabon,Libreville,2024-03-13,Organic
4372,Client_4372,RD Congo,Lubumbashi,2024-11-24,Ads
4373,Client_4373,RD Congo,Lubumbashi,2022-10-26,Ads
4374,Client_4374,France,Paris,2022-01-31,Organic
4375,Client_4375,RD Congo,Lubumbashi,2022-01-05,Ads
4376,Client_4376,Belgique,Charleroi,2024-08-02,Referral
4377,Client_4377,Sénégal,Dakar,2022-04-03,Ads
4378,Client_4378,Gabon,Port-Gentil,2022-09-07,Ads
4379,Client_4379,Belgique,Namur,2023-01-23,Marketplace
4380,Client_4380,Sénégal,Dakar,2023-08-15,Ads
4381,Client_4381,RD Congo,Goma,2023-10-16,Organic
4382,Client_4382,Belgique,Bruxelles,2024-09-15,Marketplace
4383,Client_4383,Sénégal,Saint-Louis,2022-10-11,Organic
4384,Client_4384,Côte d’Ivoire,Bouaké,2024-04-16,Marketplace
4385,Client_4385,Belgique,Bruxelles,2022-01-08,Organic
4386,Client_4386,France,Toulouse,2024-04-07,Organic
4387,Client_4387,France,Marseille,2023-07-26,Marketplace
4388,Client_4388,Sénégal,Thiès,2022-06-02,Marketplace
4389,Client_4389,France,Paris,2024-06-11,Referral
4390,Client_4390,Sénégal,Thiès,2023-07-05,Ads
4391,Client_4391,Belgique,Bruxelles,2024-03-15,Marketplace
4392,Client_4392,Cameroun,Douala,2022-07-04,Organic
4393,Client_4393,Cameroun,Douala,2024-07-04,Marketplace
4394,Client_4394,Belgique,Charleroi,2023-07-05,Referral
4395,Client_4395,France,Lille,2022-01-31,Marketplace
4396,Client_4396,RD Congo,Bukavu,2024-05-09,Organic
4397,Client_4397,Cameroun,Bafoussam,2022-10-16,Referral
4398,Client_4398,Sénégal,Dakar,2024-03-06,Referral
4399,Client_4399,France,Lille,2023-04-25,Referral
4400,Client_4400,Belgique,Charleroi,2024-12-19,Referral
4401,Client_4401,Belgique,Namur,2022-03-04,Marketplace
4402,Client_4402,Sénégal,Dakar,2024-01-14,Referral
4403,Client_4403,Belgique,Charleroi,2024-02-12,Ads
4404,Client_4404,RD Congo,Lubumbashi,2022-02-15,Ads
4405,Client_4405,Canada,Gatineau,2024-01-05,Referral
4406,Client_4406,Canada,Gatineau,2022-01-31,Marketplace
4407,Client_4407,Belgique,Bruxelles,2024-01-25,Organic
4408,Client_4408,Belgique,Charleroi,2024-01-10,Marketplace
4409,Client_4409,Côte d’Ivoire,Abidjan,2024-08-01,Referral
4410,Client_4410,Gabon,Port-Gentil,2022-07-04,Organic
4411,Client_4411,Gabon,Port-Gentil,2024-02-28,Organic
4412,Client_4412,Belgique,Bruxelles,2022-10-24,Marketplace
4413,Client_4413,Belgique,Charleroi,2022-10-10,Referral
4414,Client_4414,Cameroun,Douala,2022-11-30,Organic
4415,Client_4415,Gabon,Port-Gentil,2024-11-15,Ads
4416,Client_4416,Gabon,Libreville,2023-06-26,Marketplace
4417,Client_4417,Cameroun,Douala,2022-08-04,Marketplace
4418,Client_4418,Cameroun,Yaoundé,2024-09-22,Ads
4419,Client_4419,Côte d’Ivoire,Bouaké,2024-11-01,Organic
4420,Client_4420,France,Lille,2022-10-17,Organic
4421,Client_4421,Côte d’Ivoire,Bouaké,2022-01-01,Ads
4422,Client_4422,France,Paris,2024-03-28,Organic
4423,Client_4423,Côte d’Ivoire,Bouaké,2023-07-18,Ads
4424,Client_4424,Gabon,Libreville,2023-03-09,Organic
4425,Client_4425,Cameroun,Yaoundé,2022-12-30,Organic
4426,Client_4426,Côte d’Ivoire,Yamoussoukro,2023-07-28,Ads
4427,Client_4427,France,Paris,2024-09-21,Organic
4428,Client_4428,Canada,Laval,2024-07-15,Organic
4429,Client_4429,Belgique,Liège,2024-05-09,Ads
4430,Client_4430,Sénégal,Saint-Louis,2024-02-04,Ads
4431,Client_4431,Gabon,Libreville,2022-05-01,Marketplace
4432,Client_4432,France,Paris,2022-08-26,Marketplace
4433,Client_4433,France,Lille,2022-12-31,Referral
4434,Client_4434,Belgique,Bruxelles,2023-10-08,Organic
4435,Client_4435,Sénégal,Dakar,2022-03-31,Marketplace
4436,Client_4436,RD Congo,Bukavu,2022-04-20,Organic
4437,Client_4437,RD Congo,Kinshasa,2022-03-09,Referral
4438,Client_4438,Belgique,Charleroi,2023-10-05,Ads
4439,Client_4439,France,Toulouse,2023-06-10,Ads
4440,Client_4440,Cameroun,Bafoussam,2023-11-02,Marketplace
4441,Client_4441,RD Congo,Lubumbashi,2024-12-04,Referral
4442,Client_4442,Sénégal,Saint-Louis,2023-03-13,Referral
4443,Client_4443,Côte d’Ivoire,Abidjan,2023-06-11,Marketplace
4444,Client_4444,Gabon,Libreville,2024-04-26,Ads
4445,Client_4445,Canada,Gatineau,2023-02-19,Marketplace
4446,Client_4446,Belgique,Liège,2022-05-25,Ads
4447,Client_4447,Cameroun,Yaoundé,2022-04-03,Organic
4448,Client_4448,Côte d’Ivoire,Yamoussoukro,2024-04-05,Organic
4449,Client_4449,Canada,Montréal,2024-08-17,Marketplace
4450,Client_4450,RD Congo,Goma,2024-06-15,Marketplace
4451,Client_4451,RD Congo,Goma,2022-11-07,Referral
4452,Client_4452,France,Toulouse,2023-07-14,Referral
4453,Client_4453,France,Toulouse,2024-07-06,Organic
4454,Client_4454,RD Congo,Goma,2023-09-06,Organic
4455,Client_4455,Cameroun,Douala,2023-10-14,Organic
4456,Client_4456,Sénégal,Saint-Louis,2023-09-03,Referral
4457,Client_4457,Canada,Montréal,2023-11-09,Marketplace
4458,Client_4458,France,Toulouse,2024-06-28,Marketplace
4459,Client_4459,France,Toulouse,2024-01-08,Referral
4460,Client_4460,Côte d’Ivoire,Bouaké,2022-06-13,Marketplace
4461,Client_4461,Sénégal,Dakar,2023-02-26,Organic
4462,Client_4462,France,Lille,2022-03-11,Marketplace
4463,Client_4463,Côte d’Ivoire,Abidjan,2022-03-29,Referral
4464,Client_4464,Cameroun,Bafoussam,2022-02-26,Ads
4465,Client_4465,RD Congo,Kinshasa,2022-06-20,Ads
4466,Client_4466,Gabon,Port-Gentil,2022-07-14,Ads
4467,Client_4467,Canada,Laval,2023-08-28,Referral
4468,Client_4468,Sénégal,Dakar,2022-12-29,Organic
4469,Client_4469,France,Toulouse,2024-01-30,Organic
4470,Client_4470,Côte d’Ivoire,Bouaké,2022-06-20,Organic
4471,Client_4471,France,Paris,2022-10-04,Organic
4472,Client_4472,Gabon,Port-Gentil,2024-01-02,Ads
4473,Client_4473,France,Lyon,2024-05-05,Ads
4474,Client_4474,Belgique,Namur,2022-08-16,Marketplace
4475,Client_4475,RD Congo,Lubumbashi,2023-12-12,Marketplace
4476,Client_4476,Gabon,Port-Gentil,2022-03-07,Referral
4477,Client_4477,Cameroun,Douala,2024-10-05,Ads
4478,Client_4478,Gabon,Libreville,2022-09-22,Referral
4479,Client_4479,France,Marseille,2024-01-20,Ads
4480,Client_4480,RD Congo,Kinshasa,2022-04-09,Ads
4481,Client_4481,Sénégal,Thiès,2023-03-19,Marketplace
4482,Client_4482,France,Lyon,2022-08-31,Ads
4483,Client_4483,Cameroun,Yaoundé,2022-09-16,Ads
4484,Client_4484,RD Congo,Bukavu,2022-04-04,Marketplace
4485,Client_4485,Belgique,Bruxelles,2023-09-07,Ads
4486,Client_4486,RD Congo,Goma,2022-12-23,Marketplace
4487,Client_4487,Côte d’Ivoire,Abidjan,2024-02-05,Marketplace
4488,Client_4488,Canada,Montréal,2024-01-11,Referral
4489,Client_4489,Belgique,Bruxelles,2022-05-02,Referral
4490,Client_4490,Gabon,Libreville,2022-02-09,Referral
4491,Client_4491,Sénégal,Saint-Louis,2022-05-01,Ads
4492,Client_4492,Sénégal,Saint-Louis,2024-06-18,Referral
4493,Client_4493,Cameroun,Douala,2023-05-10,Referral
4494,Client_4494,Cameroun,Bafoussam,2022-09-14,Organic
4495,Client_4495,RD Congo,Goma,2023-09-21,Marketplace
4496,Client_4496,RD Congo,Kinshasa,2022-01-06,Referral
4497,Client_4497,Gabon,Port-Gentil,2024-02-12,Organic
4498,Client_4498,Côte d’Ivoire,Bouaké,2022-01-17,Organic
4499,Client_4499,Canada,Laval,2022-01-23,Ads
4500,Client_4500,Gabon,Libreville,2024-02-17,Marketplace
4501,Client_4501,Cameroun,Douala,2024-03-12,Organic
4502,Client_4502,Cameroun,Douala,2024-07-29,Marketplace
4503,Client_4503,Canada,Montréal,2023-01-18,Organic
4504,Client_4504,RD Congo,Lubumbashi,2023-09-23,Marketplace
4505,Client_4505,Belgique,Bruxelles,2022-02-01,Ads
4506,Client_4506,France,Toulouse,2022-04-06,Marketplace
4507,Client_4507,RD Congo,Kinshasa,2024-04-27,Marketplace
4508,Client_4508,RD Congo,Kinshasa,2022-11-07,Ads
4509,Client_4509,Belgique,Charleroi,2024-03-15,Referral
4510,Client_4510,RD Congo,Lubumbashi,2022-01-14,Marketplace
4511,Client_4511,Côte d’Ivoire,Bouaké,2023-11-16,Referral
4512,Client_4512,Côte d’Ivoire,Yamoussoukro,2023-01-17,Ads
4513,Client_4513,Canada,Gatineau,2023-10-01,Organic
4514,Client_4514,Sénégal,Dakar,2023-04-18,Organic
4515,Client_4515,Sénégal,Saint-Louis,2023-01-02,Ads
4516,Client_4516,Canada,Gatineau,2024-01-28,Marketplace
4517,Client_4517,Canada,Montréal,2023-06-08,Referral
4518,Client_4518,Gabon,Libreville,2022-09-16,Ads
4519,Client_4519,Gabon,Libreville,2022-07-06,Marketplace
4520,Client_4520,Canada,Québec,2022-01-13,Organic
4521,Client_4521,RD Congo,Bukavu,2022-12-11,Ads
4522,Client_4522,Canada,Montréal,2023-12-24,Ads
4523,Client_4523,Gabon,Libreville,2024-01-20,Ads
4524,Client_4524,Sénégal,Dakar,2022-08-18,Referral
4525,Client_4525,RD Congo,Goma,2023-11-12,Ads
4526,Client_4526,Côte d’Ivoire,Yamoussoukro,2024-08-07,Referral
4527,Client_4527,Canada,Montréal,2024-02-21,Ads
4528,Client_4528,France,Marseille,2023-04-30,Referral
4529,Client_4529,RD Congo,Kinshasa,2024-02-08,Organic
4530,Client_4530,Gabon,Libreville,2024-11-08,Marketplace
4531,Client_4531,Côte d’Ivoire,Bouaké,2022-04-20,Ads
4532,Client_4532,Canada,Québec,2024-09-03,Organic
4533,Client_4533,France,Paris,2022-12-30,Organic
4534,Client_4534,Cameroun,Bafoussam,2022-09-19,Organic
4535,Client_4535,Canada,Québec,2022-05-02,Marketplace
4536,Client_4536,Belgique,Namur,2023-07-25,Referral
4537,Client_4537,Cameroun,Bafoussam,2023-03-09,Organic
4538,Client_4538,Belgique,Bruxelles,2024-05-13,Marketplace
4539,Client_4539,RD Congo,Kinshasa,2022-09-17,Ads
4540,Client_4540,Canada,Montréal,2023-03-02,Ads
4541,Client_4541,Cameroun,Bafoussam,2022-11-02,Organic
4542,Client_4542,Canada,Québec,2024-06-17,Referral
4543,Client_4543,Côte d’Ivoire,Abidjan,2022-07-31,Organic
4544,Client_4544,Côte d’Ivoire,Yamoussoukro,2023-02-02,Ads
4545,Client_4545,Canada,Montréal,2024-05-05,Marketplace
4546,Client_4546,France,Toulouse,2023-06-04,Referral
4547,Client_4547,RD Congo,Kinshasa,2022-04-28,Marketplace
4548,Client_4548,RD Congo,Bukavu,2024-07-24,Referral
4549,Client_4549,Côte d’Ivoire,Bouaké,2022-07-16,Organic
4550,Client_4550,Canada,Montréal,2022-02-16,Organic
4551,Client_4551,Belgique,Charleroi,2022-06-01,Referral
4552,Client_4552,Cameroun,Yaoundé,2022-03-25,Organic
4553,Client_4553,RD Congo,Kinshasa,2022-03-01,Marketplace
4554,Client_4554,RD Congo,Goma,2022-05-17,Referral
4555,Client_4555,Sénégal,Dakar,2022-11-05,Ads
4556,Client_4556,RD Congo,Kinshasa,2024-05-09,Referral
4557,Client_4557,France,Lille,2022-04-25,Marketplace
4558,Client_4558,Sénégal,Saint-Louis,2024-01-25,Referral
4559,Client_4559,Sénégal,Thiès,2022-03-25,Referral
4560,Client_4560,RD Congo,Bukavu,2022-11-10,Ads
4561,Client_4561,Sénégal,Thiès,2024-01-11,Ads
4562,Client_4562,Cameroun,Bafoussam,2023-08-11,Marketplace
4563,Client_4563,Cameroun,Bafoussam,2022-03-16,Referral
4564,Client_4564,Sénégal,Thiès,2023-02-07,Marketplace
4565,Client_4565,RD Congo,Lubumbashi,2024-05-03,Marketplace
4566,Client_4566,France,Marseille,2024-02-11,Organic
4567,Client_4567,Gabon,Libreville,2022-09-23,Organic
4568,Client_4568,Sénégal,Dakar,2024-06-07,Ads
4569,Client_4569,Belgique,Namur,2022-10-28,Marketplace
4570,Client_4570,RD Congo,Bukavu,2022-10-09,Marketplace
4571,Client_4571,Côte d’Ivoire,Bouaké,2022-11-06,Ads
4572,Client_4572,France,Lille,2024-10-06,Ads
4573,Client_4573,Sénégal,Dakar,2023-05-07,Marketplace
4574,Client_4574,Belgique,Charleroi,2023-06-24,Organic
4575,Client_4575,RD Congo,Goma,2023-05-06,Organic
4576,Client_4576,Cameroun,Yaoundé,2023-01-18,Marketplace
4577,Client_4577,France,Marseille,2024-12-24,Organic
4578,Client_4578,RD Congo,Lubumbashi,2023-06-18,Organic
4579,Client_4579,France,Lyon,2022-06-08,Ads
4580,Client_4580,Côte d’Ivoire,Yamoussoukro,2024-12-19,Referral
4581,Client_4581,Sénégal,Dakar,2024-02-05,Marketplace
4582,Client_4582,Côte d’Ivoire,Bouaké,2024-03-10,Marketplace
4583,Client_4583,Gabon,Port-Gentil,2024-07-17,Referral
4584,Client_4584,Cameroun,Bafoussam,2023-11-19,Organic
4585,Client_4585,Côte d’Ivoire,Abidjan,2024-06-13,Marketplace
4586,Client_4586,Gabon,Port-Gentil,2024-03-15,Referral
4587,Client_4587,Sénégal,Dakar,2024-06-01,Organic
4588,Client_4588,Cameroun,Douala,2022-06-11,Organic
4589,Client_4589,Côte d’Ivoire,Bouaké,2024-01-28,Ads
4590,Client_4590,France,Lille,2023-11-12,Marketplace
4591,Client_4591,Belgique,Namur,2023-01-15,Referral
4592,Client_4592,Canada,Laval,2024-01-31,Referral
4593,Client_4593,Sénégal,Thiès,2024-07-03,Organic
4594,Client_4594,Belgique,Liège,2022-01-28,Referral
4595,Client_4595,Cameroun,Douala,2023-05-06,Marketplace
4596,Client_4596,Belgique,Namur,2023-01-07,Referral
4597,Client_4597,Belgique,Namur,2022-04-18,Marketplace
4598,Client_4598,RD Congo,Lubumbashi,2022-11-19,Referral
4599,Client_4599,Belgique,Namur,2023-10-11,Marketplace
4600,Client_4600,RD Congo,Kinshasa,2024-07-16,Referral
4601,Client_4601,RD Congo,Bukavu,2023-04-08,Ads
4602,Client_4602,France,Paris,2024-12-29,Ads
4603,Client_4603,Gabon,Port-Gentil,2022-12-09,Organic
4604,Client_4604,Belgique,Bruxelles,2024-01-25,Referral
4605,Client_4605,Belgique,Namur,2023-10-14,Organic
4606,Client_4606,RD Congo,Goma,2023-07-27,Organic
4607,Client_4607,Sénégal,Saint-Louis,2024-08-01,Marketplace
4608,Client_4608,Cameroun,Bafoussam,2024-10-17,Ads
4609,Client_4609,Belgique,Charleroi,2023-02-02,Organic
4610,Client_4610,France,Lille,2024-04-21,Marketplace
4611,Client_4611,Canada,Québec,2024-06-29,Referral
4612,Client_4612,Gabon,Libreville,2024-05-30,Referral
4613,Client_4613,Côte d’Ivoire,Bouaké,2023-01-21,Organic
4614,Client_4614,Gabon,Libreville,2022-08-17,Marketplace
4615,Client_4615,France,Paris,2024-01-02,Organic
4616,Client_4616,Gabon,Libreville,2022-02-20,Marketplace
4617,Client_4617,Côte d’Ivoire,Yamoussoukro,2024-11-29,Ads
4618,Client_4618,France,Paris,2022-11-08,Referral
4619,Client_4619,Canada,Québec,2022-05-15,Marketplace
4620,Client_4620,Canada,Laval,2024-08-06,Organic
4621,Client_4621,Belgique,Charleroi,2022-02-24,Marketplace
4622,Client_4622,RD Congo,Kinshasa,2023-03-22,Referral
4623,Client_4623,Belgique,Charleroi,2022-12-03,Ads
4624,Client_4624,RD Congo,Kinshasa,2023-02-10,Referral
4625,Client_4625,Côte d’Ivoire,Bouaké,2022-11-12,Referral
4626,Client_4626,Canada,Montréal,2023-01-17,Referral
4627,Client_4627,RD Congo,Goma,2022-09-19,Marketplace
4628,Client_4628,Côte d’Ivoire,Yamoussoukro,2023-03-13,Organic
4629,Client_4629,Canada,Québec,2022-11-05,Referral
4630,Client_4630,RD Congo,Lubumbashi,2024-12-05,Organic
4631,Client_4631,France,Marseille,2024-01-15,Referral
4632,Client_4632,RD Congo,Goma,2023-04-07,Organic
4633,Client_4633,RD Congo,Bukavu,2024-05-24,Ads
4634,Client_4634,Côte d’Ivoire,Abidjan,2024-08-19,Referral
4635,Client_4635,Belgique,Bruxelles,2024-07-29,Ads
4636,Client_4636,Canada,Gatineau,2024-10-16,Ads
4637,Client_4637,Canada,Québec,2024-02-20,Ads
4638,Client_4638,Belgique,Bruxelles,2024-10-03,Ads
4639,Client_4639,Canada,Gatineau,2022-07-24,Marketplace
4640,Client_4640,RD Congo,Lubumbashi,2022-07-03,Referral
4641,Client_4641,Sénégal,Saint-Louis,2023-06-21,Marketplace
4642,Client_4642,Sénégal,Thiès,2023-02-15,Marketplace
4643,Client_4643,Gabon,Port-Gentil,2022-09-26,Organic
4644,Client_4644,RD Congo,Lubumbashi,2022-11-09,Organic
4645,Client_4645,Canada,Montréal,2022-08-06,Marketplace
4646,Client_4646,Cameroun,Douala,2023-12-10,Organic
4647,Client_4647,Canada,Québec,2023-12-26,Referral
4648,Client_4648,France,Toulouse,2023-01-10,Marketplace
4649,Client_4649,RD Congo,Goma,2022-04-11,Referral
4650,Client_4650,RD Congo,Bukavu,2023-05-17,Ads
4651,Client_4651,Belgique,Bruxelles,2023-07-11,Referral
4652,Client_4652,Gabon,Port-Gentil,2022-08-03,Organic
4653,Client_4653,France,Toulouse,2023-10-08,Organic
4654,Client_4654,Cameroun,Douala,2023-10-26,Organic
4655,Client_4655,France,Paris,2023-03-27,Referral
4656,Client_4656,Canada,Gatineau,2022-04-28,Marketplace
4657,Client_4657,Sénégal,Dakar,2024-08-27,Marketplace
4658,Client_4658,Sénégal,Dakar,2023-10-05,Marketplace
4659,Client_4659,Gabon,Libreville,2024-01-11,Marketplace
4660,Client_4660,Cameroun,Bafoussam,2022-05-29,Organic
4661,Client_4661,Belgique,Namur,2022-06-27,Referral
4662,Client_4662,Cameroun,Douala,2022-06-08,Marketplace
4663,Client_4663,Côte d’Ivoire,Bouaké,2023-07-11,Ads
4664,Client_4664,Belgique,Charleroi,2023-03-10,Marketplace
4665,Client_4665,Gabon,Port-Gentil,2024-01-03,Organic
4666,Client_4666,France,Toulouse,2022-01-02,Organic
4667,Client_4667,France,Marseille,2022-12-12,Referral
4668,Client_4668,Canada,Montréal,2022-05-26,Referral
4669,Client_4669,Belgique,Liège,2022-07-03,Organic
4670,Client_4670,Cameroun,Douala,2023-02-18,Organic
4671,Client_4671,Sénégal,Saint-Louis,2024-04-06,Referral
4672,Client_4672,Gabon,Port-Gentil,2022-03-16,Referral
4673,Client_4673,RD Congo,Kinshasa,2022-12-04,Referral
4674,Client_4674,Gabon,Port-Gentil,2023-04-19,Ads
4675,Client_4675,Canada,Québec,2024-06-15,Referral
4676,Client_4676,France,Toulouse,2023-11-26,Referral
4677,Client_4677,Sénégal,Thiès,2023-05-01,Organic
4678,Client_4678,Cameroun,Douala,2022-08-25,Ads
4679,Client_4679,Sénégal,Thiès,2023-09-25,Organic
4680,Client_4680,France,Lille,2023-11-17,Organic
4681,Client_4681,RD Congo,Kinshasa,2022-10-24,Ads
4682,Client_4682,Canada,Montréal,2022-05-22,Marketplace
4683,Client_4683,France,Marseille,2024-09-22,Referral
4684,Client_4684,Cameroun,Yaoundé,2024-07-23,Marketplace
4685,Client_4685,Gabon,Libreville,2022-04-13,Ads
4686,Client_4686,Canada,Gatineau,2024-08-08,Referral
4687,Client_4687,Cameroun,Yaoundé,2024-06-10,Referral
4688,Client_4688,Sénégal,Thiès,2024-07-06,Referral
4689,Client_4689,Cameroun,Douala,2024-05-09,Organic
4690,Client_4690,Sénégal,Thiès,2024-05-23,Ads
4691,Client_4691,Cameroun,Yaoundé,2022-03-09,Ads
4692,Client_4692,Sénégal,Dakar,2023-12-24,Marketplace
4693,Client_4693,RD Congo,Bukavu,2023-02-12,Ads
4694,Client_4694,Sénégal,Thiès,2024-05-23,Organic
4695,Client_4695,Gabon,Port-Gentil,2022-06-11,Ads
4696,Client_4696,Côte d’Ivoire,Abidjan,2024-02-18,Organic
4697,Client_4697,Côte d’Ivoire,Abidjan,2022-04-12,Marketplace
4698,Client_4698,Gabon,Libreville,2023-01-03,Marketplace
4699,Client_4699,Côte d’Ivoire,Abidjan,2022-11-27,Organic
4700,Client_4700,Gabon,Port-Gentil,2023-02-27,Referral
4701,Client_4701,Cameroun,Douala,2022-06-10,Marketplace
4702,Client_4702,Cameroun,Bafoussam,2023-11-18,Referral
4703,Client_4703,Côte d’Ivoire,Bouaké,2024-04-27,Referral
4704,Client_4704,RD Congo,Goma,2023-11-08,Marketplace
4705,Client_4705,Cameroun,Bafoussam,2023-03-30,Marketplace
4706,Client_4706,Cameroun,Douala,2023-09-18,Ads
4707,Client_4707,Sénégal,Saint-Louis,2023-05-16,Organic
4708,Client_4708,Cameroun,Yaoundé,2024-07-12,Marketplace
4709,Client_4709,RD Congo,Goma,2024-04-19,Marketplace
4710,Client_4710,France,Lille,2022-12-17,Organic
4711,Client_4711,RD Congo,Kinshasa,2023-11-04,Referral
4712,Client_4712,Canada,Gatineau,2023-03-24,Marketplace
4713,Client_4713,Belgique,Liège,2022-11-19,Ads
4714,Client_4714,France,Lille,2024-07-01,Organic
4715,Client_4715,France,Lyon,2022-08-24,Referral
4716,Client_4716,France,Toulouse,2023-11-01,Marketplace
4717,Client_4717,Côte d’Ivoire,Abidjan,2023-08-11,Referral
