id_vente,id_client,id_produit,date_vente,quantité,montant_total,channel
11674,948,36,2024-06-24,1,439,Marketplace
11675,3857,55,2024-09-09,1,1658,Marketplace
11676,3784,179,2024-10-02,2,50,Marketplace
11677,644,17,2024-01-22,2,1140,Retail
11678,414,7,2024-01-19,3,3408,Online
11679,4903,180,2024-02-14,2,180,Online
11680,3123,95,2024-03-24,3,5256,Retail
11681,2197,149,2024-09-12,3,4683,Retail
11682,1764,105,2024-11-16,1,1367,Online
11683,4164,48,2024-12-06,2,1648,Retail
11684,2337,47,2024-01-29,1,753,Online
11685,4824,77,2024-11-24,2,2326,Retail
11686,1846,60,2024-02-14,2,2552,Marketplace
11687,2848,191,2024-11-20,3,375,Marketplace
11688,4307,104,2024-01-25,3,4677,Retail
11689,4124,154,2024-09-03,1,88,Marketplace
11690,2773,134,2024-08-23,2,3532,Marketplace
11691,1737,140,2024-02-26,1,1380,Retail
11692,4519,110,2024-03-10,1,629,Online
11693,445,124,2024-12-06,2,3326,Retail
11694,2301,30,2024-05-20,3,3243,Marketplace
11695,4391,199,2025-04-22,2,86,Retail
11696,136,153,2024-02-23,2,206,Retail
11697,4438,22,2024-02-14,1,892,Online
11698,3006,121,2025-01-01,3,5685,Retail
11699,895,122,2024-10-08,2,2048,Marketplace
11700,1850,166,2024-03-23,1,123,Marketplace
11701,2293,86,2024-06-14,3,2472,Marketplace
11702,539,96,2024-08-28,1,861,Marketplace
11703,1873,95,2025-03-06,1,1752,Marketplace
11704,312,35,2024-02-04,3,2550,Online
11705,2961,143,2024-04-08,2,838,Marketplace
11706,2835,83,2024-05-30,1,872,Retail
11707,3985,132,2024-02-12,3,3354,Online
11708,4732,53,2024-04-29,2,2060,Online
11709,312,54,2024-09-30,3,3585,Online
11710,1352,46,2024-11-27,2,1610,Retail
11711,3833,46,2024-06-09,2,1610,Marketplace
11712,4898,108,2024-11-06,3,2757,Retail
11713,3,95,2024-08-10,3,5256,Retail
11714,2464,1,2024-02-29,1,328,Retail
11715,3181,106,2024-01-06,2,2396,Retail
11716,3148,24,2024-07-25,2,1778,Online
11717,4556,109,2024-04-05,1,1984,Retail
11718,1063,17,2025-03-18,3,1710,Online
11719,143,181,2024-09-03,3,393,Marketplace
11720,3529,65,2024-06-04,3,5439,Online
11721,4605,44,2025-02-18,2,1026,Online
11722,4794,1,2024-09-09,1,328,Marketplace
11723,1624,30,2024-12-19,1,1081,Marketplace
11724,925,74,2025-05-05,1,2306,Marketplace
11725,1103,78,2024-09-13,3,4233,Retail
11726,3343,7,2024-10-23,3,3408,Online
11727,3312,115,2024-03-02,3,2583,Retail
11728,2620,160,2024-11-27,2,142,Marketplace
11729,3539,7,2024-04-21,3,3408,Marketplace
11730,2252,22,2025-02-12,2,1784,Retail
11731,2292,187,2024-12-07,2,198,Retail
11732,1414,2,2024-01-15,1,908,Marketplace
11733,4698,23,2024-12-06,3,3339,Online
11734,2811,51,2024-09-27,2,2628,Online
11735,89,149,2024-04-11,1,1561,Marketplace
11736,484,143,2024-12-05,3,1257,Retail
11737,4521,84,2025-02-01,3,5628,Marketplace
11738,3324,68,2024-11-16,2,4798,Online
11739,2375,89,2024-11-11,2,4790,Online
11740,322,23,2024-09-16,3,3339,Retail
11741,1905,61,2024-05-28,2,1742,Retail
11742,1967,77,2025-04-16,3,3489,Online
11743,1528,185,2024-08-13,3,342,Retail
11744,3710,164,2025-03-08,1,24,Marketplace
11745,1718,89,2024-05-27,3,7185,Online
11746,4776,151,2025-03-03,2,142,Retail
11747,1540,59,2024-03-11,3,6423,Retail
11748,4563,106,2024-02-15,1,1198,Marketplace
11749,3882,153,2024-02-14,3,309,Marketplace
11750,769,102,2024-03-02,2,1502,Online
11751,2331,186,2024-01-23,1,148,Online
11752,4026,70,2025-03-22,1,1788,Online
11753,542,120,2024-09-12,2,1380,Marketplace
11754,3728,45,2025-01-22,2,1670,Marketplace
11755,3881,107,2024-11-16,1,645,Retail
11756,4113,126,2024-05-19,1,1123,Retail
11757,48,63,2024-01-10,3,4047,Online
11758,126,194,2025-03-24,1,89,Online
11759,1957,165,2024-01-31,1,83,Retail
11760,1381,155,2025-01-04,3,402,Online
11761,4486,11,2024-10-28,2,1284,Online
11762,66,159,2024-02-10,2,44,Online
11763,2026,196,2025-03-03,3,132,Retail
11764,1325,121,2024-02-25,3,5685,Marketplace
11765,4576,163,2025-03-18,3,225,Retail
11766,4754,72,2024-03-17,1,1095,Marketplace
11767,1207,173,2024-05-16,2,274,Marketplace
11768,3673,64,2024-12-29,1,840,Marketplace
11769,2641,38,2024-07-12,2,642,Online
11770,2542,143,2024-08-06,3,1257,Retail
11771,809,169,2024-07-10,3,369,Retail
11772,4468,72,2025-01-16,3,3285,Online
11773,3254,55,2025-04-28,1,1658,Marketplace
11774,3631,34,2024-06-07,3,3453,Marketplace
11775,4838,200,2024-02-23,1,55,Marketplace
11776,3780,130,2025-01-14,3,5358,Retail
11777,4942,22,2024-04-04,1,892,Retail
11778,4989,107,2025-01-20,3,1935,Online
11779,1837,18,2024-04-24,3,1539,Retail
11780,3080,161,2024-06-26,1,57,Marketplace
11781,4642,14,2024-08-28,1,427,Retail
11782,4757,156,2024-07-12,3,447,Retail
11783,1111,120,2024-07-12,1,690,Marketplace
11784,4754,63,2024-03-01,2,2698,Marketplace
11785,4703,87,2025-03-08,3,5154,Retail
11786,3749,174,2025-03-21,1,31,Marketplace
11787,220,20,2024-12-11,3,2844,Retail
11788,3477,103,2024-12-22,3,2454,Marketplace
11789,3736,74,2025-04-16,2,4612,Marketplace
11790,3476,192,2024-07-09,3,306,Retail
11791,3624,168,2024-12-05,2,86,Marketplace
11792,3801,152,2024-09-08,3,156,Marketplace
11793,1753,50,2024-12-20,2,1572,Retail
11794,4154,15,2024-01-09,3,2619,Online
11795,2606,117,2024-01-18,2,1180,Retail
11796,4297,31,2024-03-09,2,1642,Online
11797,2034,171,2025-02-03,3,174,Marketplace
11798,1835,186,2024-10-16,1,148,Online
11799,3831,14,2025-01-30,2,854,Marketplace
11800,765,118,2025-04-19,3,2085,Retail
11801,1440,118,2024-08-10,3,2085,Marketplace
11802,4097,13,2024-07-26,3,3444,Marketplace
11803,428,22,2024-08-16,2,1784,Online
11804,4462,60,2025-04-08,3,3828,Marketplace
11805,3299,144,2024-01-02,2,2076,Retail
11806,2945,198,2024-03-20,3,72,Online
11807,1722,12,2024-03-10,2,1900,Online
11808,1785,111,2024-01-02,1,1566,Retail
11809,4211,87,2025-02-12,2,3436,Marketplace
11810,4592,166,2024-10-25,3,369,Online
11811,4161,126,2024-09-25,3,3369,Online
11812,1282,28,2024-10-28,1,1008,Retail
11813,2734,169,2025-02-01,2,246,Marketplace
11814,1786,67,2024-01-29,2,2480,Retail
11815,4404,23,2024-04-20,3,3339,Marketplace
11816,262,80,2024-08-12,3,6663,Retail
11817,4769,87,2025-01-06,3,5154,Online
11818,4926,23,2025-02-05,3,3339,Retail
11819,3420,6,2024-03-06,1,1126,Online
11820,681,144,2024-06-26,3,3114,Retail
11821,1842,177,2025-01-30,2,256,Marketplace
11822,646,172,2024-10-15,2,292,Marketplace
11823,3721,71,2024-01-02,2,2004,Retail
11824,2337,166,2024-10-04,3,369,Retail
11825,3998,195,2024-03-04,2,266,Online
11826,3604,161,2025-01-21,3,171,Online
11827,4995,92,2024-09-27,2,4554,Retail
11828,4799,121,2024-07-12,2,3790,Online
11829,1656,78,2024-08-04,2,2822,Marketplace
11830,386,150,2025-05-11,3,3045,Retail
11831,855,4,2024-08-01,2,1302,Online
11832,3210,176,2025-05-08,3,123,Marketplace
11833,2180,91,2024-01-06,1,1600,Retail
11834,3109,153,2024-03-24,3,309,Retail
11835,4035,170,2024-01-30,3,129,Online
11836,2021,179,2024-03-14,3,75,Online
11837,3262,21,2024-08-05,2,1528,Marketplace
11838,517,38,2024-12-12,1,321,Retail
11839,4185,60,2024-08-26,1,1276,Online
11840,911,115,2024-01-04,2,1722,Marketplace
11841,4999,104,2024-10-20,2,3118,Retail
11842,370,146,2024-08-31,1,1746,Online
11843,4983,144,2024-10-08,3,3114,Retail
11844,1228,15,2024-03-29,1,873,Online
11845,858,197,2024-10-11,1,88,Retail
11846,3258,188,2024-01-17,3,204,Marketplace
11847,1564,178,2025-04-15,1,119,Marketplace
11848,893,124,2025-03-20,2,3326,Retail
11849,3881,53,2024-05-01,1,1030,Marketplace
11850,3953,125,2025-04-05,1,774,Retail
11851,721,2,2024-05-22,2,1816,Marketplace
11852,2984,83,2024-06-02,2,1744,Marketplace
11853,1502,198,2025-05-05,1,24,Online
11854,2788,5,2024-07-05,1,481,Retail
11855,3400,90,2025-02-10,1,1486,Marketplace
11856,714,180,2024-06-27,3,270,Retail
11857,3328,127,2024-04-09,2,1334,Online
11858,1609,198,2024-07-14,3,72,Online
11859,4199,34,2024-07-29,1,1151,Retail
11860,4170,130,2024-07-23,2,3572,Marketplace
11861,447,168,2024-08-16,1,43,Marketplace
11862,1711,150,2024-06-15,2,2030,Online
11863,12,84,2024-02-02,2,3752,Retail
11864,3386,117,2024-07-06,1,590,Online
11865,2128,31,2024-08-24,2,1642,Online
11866,3565,47,2024-11-10,2,1506,Marketplace
11867,3932,16,2024-09-05,3,2406,Retail
11868,812,42,2025-02-24,3,1731,Online
11869,529,116,2024-06-07,2,1338,Marketplace
11870,2245,145,2025-04-30,1,1446,Marketplace
11871,3549,196,2024-05-20,3,132,Retail
11872,2592,69,2024-04-20,1,2117,Marketplace
11873,4676,176,2024-01-09,1,41,Retail
11874,1609,12,2025-05-08,2,1900,Marketplace
11875,622,56,2025-03-02,3,5748,Retail
11876,322,127,2025-04-30,2,1334,Marketplace
11877,4904,130,2024-03-19,1,1786,Retail
11878,2110,76,2024-11-22,3,5928,Retail
11879,2982,46,2024-02-20,2,1610,Online
11880,3734,146,2024-02-13,1,1746,Online
11881,2452,63,2024-11-12,1,1349,Retail
11882,850,86,2025-03-19,3,2472,Online
11883,2296,122,2025-01-20,2,2048,Online
11884,2174,10,2025-01-22,3,1893,Marketplace
11885,212,180,2025-01-10,3,270,Retail
11886,803,47,2024-10-21,3,2259,Online
11887,141,129,2024-07-04,3,3042,Online
11888,779,87,2024-07-15,3,5154,Online
11889,4642,83,2024-12-12,1,872,Retail
11890,1998,76,2025-02-22,1,1976,Marketplace
11891,2604,101,2024-10-25,1,1994,Online
11892,4526,27,2024-08-07,1,975,Marketplace
11893,981,76,2024-02-26,2,3952,Retail
11894,1384,88,2024-12-28,3,2742,Marketplace
11895,886,118,2024-03-12,3,2085,Retail
11896,1736,15,2024-01-02,3,2619,Online
11897,1419,196,2025-03-21,2,88,Online
11898,924,7,2024-09-19,3,3408,Online
11899,1393,56,2024-05-17,3,5748,Marketplace
11900,3396,86,2024-09-09,1,824,Retail
11901,4044,94,2024-08-18,1,1994,Marketplace
11902,4695,37,2024-08-11,1,764,Online
11903,700,160,2024-02-18,2,142,Marketplace
11904,1224,159,2024-05-01,1,22,Online
11905,2673,46,2024-10-16,3,2415,Online
11906,1717,123,2024-07-04,1,1371,Online
11907,3059,140,2024-05-06,1,1380,Marketplace
11908,1373,148,2024-12-30,2,2808,Retail
11909,1125,33,2025-01-02,2,828,Marketplace
11910,181,23,2025-01-29,2,2226,Marketplace
11911,230,162,2024-10-21,3,312,Marketplace
11912,2183,44,2025-02-10,1,513,Marketplace
11913,4067,135,2024-02-16,3,4770,Marketplace
11914,1359,2,2024-09-29,3,2724,Retail
11915,4410,144,2024-03-29,3,3114,Online
11916,1054,38,2024-05-28,3,963,Marketplace
11917,4485,67,2024-03-23,2,2480,Online
11918,1595,52,2024-07-11,2,1634,Online
11919,4000,191,2024-01-03,3,375,Online
11920,3534,9,2025-03-12,3,2814,Retail
11921,3598,71,2025-03-25,2,2004,Online
11922,1331,68,2024-04-21,1,2399,Online
11923,2067,124,2024-03-22,1,1663,Marketplace
11924,3711,3,2025-03-21,1,965,Retail
11925,1760,70,2024-07-20,3,5364,Retail
11926,644,68,2024-03-22,3,7197,Marketplace
11927,853,153,2024-05-30,2,206,Marketplace
11928,4272,32,2025-02-02,1,1192,Marketplace
11929,2295,22,2024-09-01,3,2676,Marketplace
11930,61,49,2024-05-22,3,1557,Marketplace
11931,2319,183,2024-12-22,2,88,Online
11932,3476,178,2024-06-08,2,238,Online
11933,2203,27,2024-02-09,2,1950,Online
11934,3754,49,2024-10-27,2,1038,Marketplace
11935,276,166,2024-07-16,3,369,Retail
11936,1496,158,2025-01-21,2,134,Marketplace
11937,1447,29,2024-10-23,1,477,Online
11938,1051,93,2024-05-17,3,4614,Marketplace
11939,4405,187,2025-01-21,2,198,Online
11940,3066,172,2024-03-01,2,292,Retail
11941,3024,70,2024-06-12,3,5364,Online
11942,4946,138,2024-08-18,3,2952,Marketplace
11943,2162,7,2024-09-09,2,2272,Online
11944,4455,72,2025-02-05,3,3285,Online
11945,2640,126,2024-12-08,3,3369,Marketplace
11946,3506,177,2024-08-04,1,128,Online
11947,5,1,2024-02-23,2,656,Retail
11948,1420,117,2024-04-05,2,1180,Online
11949,1599,3,2024-12-03,2,1930,Marketplace
11950,1024,162,2024-05-12,2,208,Retail
11951,4489,73,2025-04-19,2,3506,Marketplace
11952,2309,99,2024-09-22,1,2435,Marketplace
11953,1060,170,2024-08-07,3,129,Online
11954,1409,18,2025-04-18,2,1026,Retail
11955,1948,57,2024-01-03,3,4542,Marketplace
11956,4502,107,2024-03-09,2,1290,Retail
11957,4585,187,2025-03-13,1,99,Online
11958,1439,102,2024-01-11,3,2253,Retail
11959,4115,127,2025-03-13,2,1334,Online
11960,4109,179,2024-09-20,3,75,Online
11961,295,157,2024-10-24,1,125,Online
11962,1450,69,2024-11-16,2,4234,Online
11963,4861,138,2024-05-20,1,984,Online
11964,2831,172,2024-12-13,1,146,Marketplace
11965,4628,20,2024-02-11,2,1896,Online
11966,1285,36,2024-09-07,1,439,Retail
11967,4813,82,2025-03-09,1,1892,Retail
11968,1373,12,2024-06-10,1,950,Online
11969,127,13,2025-02-11,1,1148,Retail
11970,1388,82,2024-09-02,1,1892,Retail
11971,1116,37,2025-03-08,3,2292,Marketplace
11972,4688,49,2025-05-14,2,1038,Retail
11973,4305,165,2024-05-06,3,249,Marketplace
11974,2054,190,2025-04-20,3,306,Online
11975,3533,135,2025-02-08,1,1590,Online
11976,1460,87,2025-03-06,1,1718,Online
11977,403,176,2024-10-09,2,82,Online
11978,3833,51,2024-08-30,3,3942,Retail
11979,103,16,2024-04-29,1,802,Marketplace
11980,853,40,2024-09-08,3,1266,Online
11981,404,142,2025-04-03,2,1676,Marketplace
11982,2686,122,2024-03-16,3,3072,Marketplace
11983,111,96,2024-09-16,2,1722,Retail
11984,4797,101,2024-07-08,3,5982,Retail
11985,410,170,2024-10-04,1,43,Marketplace
11986,2934,185,2024-02-13,1,114,Online
11987,4180,19,2024-08-01,1,821,Marketplace
11988,177,130,2025-05-08,1,1786,Retail
11989,3742,107,2025-05-09,3,1935,Retail
11990,4734,186,2024-05-23,2,296,Online
11991,3622,36,2024-02-26,1,439,Marketplace
11992,512,18,2024-04-30,3,1539,Marketplace
11993,4103,168,2025-01-03,2,86,Marketplace
11994,3861,193,2024-03-05,1,84,Retail
11995,176,54,2025-01-21,2,2390,Online
11996,2590,2,2024-11-04,1,908,Retail
11997,4147,18,2024-05-22,2,1026,Retail
11998,1670,57,2024-05-17,3,4542,Online
11999,1109,52,2024-10-15,3,2451,Retail
12000,3618,56,2024-10-03,3,5748,Retail
12001,4017,29,2024-02-08,2,954,Marketplace
12002,1509,5,2025-02-18,2,962,Retail
12003,2784,38,2024-12-10,3,963,Retail
12004,2655,187,2025-02-15,3,297,Marketplace
12005,4764,107,2024-06-03,1,645,Marketplace
12006,4069,130,2024-01-27,3,5358,Online
12007,724,23,2024-11-03,2,2226,Online
12008,386,70,2024-04-28,3,5364,Marketplace
12009,1794,118,2024-07-24,1,695,Online
12010,1217,144,2024-02-28,2,2076,Retail
12011,1471,142,2024-04-13,2,1676,Marketplace
12012,2773,111,2025-01-20,1,1566,Retail
12013,3055,13,2024-06-13,1,1148,Retail
12014,4451,5,2024-11-26,3,1443,Marketplace
12015,2029,65,2025-02-22,2,3626,Online
12016,2229,172,2024-12-07,3,438,Online
12017,3820,89,2024-01-29,3,7185,Marketplace
12018,527,170,2024-06-24,1,43,Marketplace
12019,950,59,2024-02-27,1,2141,Retail
12020,4098,146,2024-11-13,3,5238,Marketplace
12021,2104,100,2024-11-01,3,5235,Retail
12022,1212,88,2025-01-06,1,914,Retail
12023,2665,19,2024-12-09,2,1642,Retail
12024,964,11,2024-08-31,2,1284,Online
12025,3227,173,2024-11-30,1,137,Marketplace
12026,2503,128,2024-10-07,2,3468,Online
12027,1828,47,2024-02-15,2,1506,Online
12028,2162,79,2024-01-12,2,2786,Retail
12029,761,49,2024-10-17,1,519,Retail
12030,960,136,2025-02-26,1,749,Online
12031,3358,80,2024-05-06,1,2221,Retail
12032,1485,63,2024-05-20,1,1349,Marketplace
12033,1302,127,2024-07-15,1,667,Marketplace
12034,4658,84,2025-02-25,2,3752,Retail
12035,658,131,2024-12-07,2,3634,Retail
12036,4105,83,2024-03-02,3,2616,Retail
12037,3991,7,2024-09-13,3,3408,Retail
12038,2707,11,2025-03-15,3,1926,Marketplace
12039,3688,142,2024-11-02,1,838,Online
12040,2335,132,2025-03-22,2,2236,Online
12041,4745,108,2024-10-12,2,1838,Online
12042,1750,132,2024-05-18,3,3354,Marketplace
12043,2102,141,2024-09-30,3,4356,Retail
12044,235,149,2025-05-14,1,1561,Marketplace
12045,2235,108,2024-01-26,3,2757,Retail
12046,4984,161,2025-03-25,1,57,Online
12047,48,36,2024-08-01,1,439,Retail
12048,3283,124,2024-11-09,2,3326,Retail
12049,4939,36,2024-10-01,1,439,Retail
12050,1542,47,2025-04-23,1,753,Online
12051,3257,45,2024-08-28,1,835,Retail
12052,3190,2,2025-02-13,1,908,Marketplace
12053,141,145,2025-01-25,2,2892,Retail
12054,395,194,2024-08-16,1,89,Marketplace
12055,2759,1,2024-10-15,1,328,Retail
12056,222,186,2024-12-01,3,444,Marketplace
12057,169,72,2024-09-21,2,2190,Online
12058,3077,179,2024-08-17,1,25,Online
12059,4713,81,2024-02-23,1,1153,Marketplace
12060,3079,176,2024-07-08,3,123,Online
12061,2671,134,2024-11-05,1,1766,Online
12062,4427,80,2024-07-14,1,2221,Marketplace
12063,4087,63,2024-05-28,1,1349,Retail
12064,2899,169,2024-12-19,2,246,Marketplace
12065,4367,42,2024-04-10,3,1731,Retail
12066,698,20,2024-09-25,1,948,Marketplace
12067,3561,84,2024-07-16,3,5628,Retail
12068,2722,56,2024-05-11,3,5748,Retail
12069,2096,29,2025-04-15,1,477,Marketplace
12070,869,55,2025-02-10,3,4974,Online
12071,4237,50,2024-10-07,2,1572,Retail
12072,1018,139,2024-01-04,3,4491,Marketplace
12073,4571,55,2025-03-23,3,4974,Marketplace
12074,1953,128,2024-03-31,3,5202,Online
12075,4901,24,2024-08-25,1,889,Online
12076,1786,181,2024-01-12,3,393,Marketplace
12077,4303,76,2024-03-02,3,5928,Marketplace
12078,3472,21,2024-03-06,3,2292,Online
12079,1416,67,2024-06-16,3,3720,Marketplace
12080,4459,3,2024-02-28,3,2895,Online
12081,953,105,2024-03-25,3,4101,Retail
12082,3796,45,2024-08-02,2,1670,Online
12083,782,195,2024-10-06,2,266,Online
12084,4120,192,2025-03-16,2,204,Marketplace
12085,1039,176,2024-05-14,2,82,Marketplace
12086,3562,197,2025-02-04,2,176,Retail
12087,501,198,2024-05-10,1,24,Retail
12088,2828,80,2024-11-07,1,2221,Marketplace
12089,2586,14,2024-09-11,2,854,Online
12090,2774,161,2024-05-11,1,57,Marketplace
12091,4466,97,2024-06-03,2,2596,Marketplace
12092,2891,88,2024-02-14,3,2742,Retail
12093,523,81,2024-05-10,2,2306,Retail
12094,147,33,2025-05-11,3,1242,Online
12095,2168,132,2024-01-15,3,3354,Retail
12096,176,104,2024-06-20,3,4677,Marketplace
12097,2464,148,2024-06-08,3,4212,Retail
12098,1393,154,2024-11-28,2,176,Retail
12099,1186,196,2025-02-28,2,88,Online
12100,2862,157,2024-05-06,2,250,Retail
12101,3742,142,2025-02-22,3,2514,Retail
12102,4769,76,2025-05-14,1,1976,Retail
12103,3748,157,2025-04-06,1,125,Marketplace
12104,3296,174,2024-09-05,2,62,Marketplace
12105,1244,93,2025-03-09,3,4614,Marketplace
12106,2438,1,2024-04-03,3,984,Online
12107,851,83,2025-03-04,1,872,Marketplace
12108,4827,148,2024-10-30,2,2808,Marketplace
12109,3313,78,2025-04-16,1,1411,Marketplace
12110,539,192,2024-02-22,3,306,Online
12111,3021,112,2025-01-22,2,1080,Online
12112,3586,64,2024-10-08,2,1680,Online
12113,1833,184,2024-06-16,2,202,Online
12114,3454,199,2025-01-11,3,129,Retail
12115,844,164,2024-10-18,1,24,Online
12116,3765,48,2024-03-02,1,824,Marketplace
12117,1404,21,2024-04-15,2,1528,Retail
12118,1876,65,2024-07-02,3,5439,Online
12119,11,34,2024-02-13,2,2302,Marketplace
12120,3666,165,2024-03-29,3,249,Marketplace
12121,2751,158,2024-09-15,2,134,Online
12122,1042,24,2025-02-09,1,889,Marketplace
12123,1556,34,2024-06-20,1,1151,Retail
12124,1119,101,2025-02-26,2,3988,Marketplace
12125,674,26,2024-12-09,1,566,Retail
12126,1752,148,2024-04-13,1,1404,Retail
12127,471,174,2024-01-27,1,31,Online
12128,1825,121,2024-01-23,2,3790,Marketplace
12129,3270,68,2024-08-29,3,7197,Retail
12130,140,82,2025-02-03,2,3784,Marketplace
12131,4461,116,2025-04-18,1,669,Retail
12132,1803,124,2024-04-29,2,3326,Online
12133,2787,107,2024-07-25,1,645,Marketplace
12134,4155,127,2024-04-22,3,2001,Marketplace
12135,1456,156,2025-05-01,2,298,Retail
12136,3775,170,2024-06-22,3,129,Online
12137,873,62,2025-02-01,3,5166,Retail
12138,4448,144,2025-04-23,2,2076,Online
12139,3103,54,2024-05-27,1,1195,Retail
12140,908,188,2024-06-25,1,68,Online
12141,4809,28,2024-07-31,3,3024,Marketplace
12142,4268,179,2024-08-27,2,50,Online
12143,3146,80,2024-04-09,2,4442,Retail
12144,1715,4,2025-01-02,3,1953,Online
12145,1087,163,2024-03-23,1,75,Online
12146,4523,150,2024-12-31,2,2030,Retail
12147,3821,38,2024-01-02,1,321,Online
12148,1278,162,2025-03-21,3,312,Online
12149,2740,167,2024-06-21,3,144,Marketplace
12150,718,81,2025-04-04,2,2306,Online
12151,823,160,2024-04-01,2,142,Online
12152,4475,157,2024-04-07,3,375,Retail
12153,2379,36,2024-01-08,1,439,Retail
12154,3844,75,2024-10-21,1,2324,Retail
12155,4857,100,2025-04-06,1,1745,Marketplace
12156,2801,29,2024-11-18,2,954,Marketplace
12157,3580,72,2025-01-12,2,2190,Marketplace
12158,3087,170,2024-03-18,3,129,Marketplace
12159,3367,59,2024-08-19,1,2141,Online
12160,3978,22,2024-03-03,1,892,Retail
12161,354,178,2024-04-26,1,119,Marketplace
12162,3929,69,2024-12-20,2,4234,Marketplace
12163,3641,131,2024-06-23,1,1817,Marketplace
12164,1415,178,2024-04-16,2,238,Online
12165,1069,19,2024-04-04,1,821,Marketplace
12166,1058,119,2024-04-28,1,1603,Marketplace
12167,3297,156,2024-07-16,1,149,Marketplace
12168,1780,191,2024-12-04,1,125,Retail
12169,2914,173,2025-04-14,1,137,Online
12170,3700,166,2024-11-16,3,369,Retail
12171,537,198,2024-02-03,1,24,Online
12172,1094,148,2025-05-05,2,2808,Retail
12173,3621,173,2025-01-20,1,137,Online
12174,4739,163,2024-04-18,3,225,Retail
12175,3455,100,2025-02-19,1,1745,Marketplace
12176,2103,180,2024-03-05,2,180,Online
12177,956,177,2025-01-07,3,384,Online
12178,2012,13,2024-02-08,2,2296,Online
12179,329,38,2024-11-09,1,321,Online
12180,2150,45,2024-07-19,1,835,Online
12181,2717,20,2024-04-05,1,948,Retail
12182,2551,160,2024-10-26,1,71,Marketplace
12183,3421,172,2024-09-30,2,292,Marketplace
12184,2838,89,2024-02-15,3,7185,Online
12185,4492,74,2025-03-07,1,2306,Retail
12186,1725,177,2024-08-29,2,256,Retail
12187,1488,185,2024-03-10,3,342,Marketplace
12188,4337,116,2024-04-27,3,2007,Retail
12189,4919,58,2024-01-05,1,880,Online
12190,1757,119,2024-04-02,2,3206,Marketplace
12191,4332,15,2024-10-05,2,1746,Retail
12192,4029,90,2025-01-30,1,1486,Marketplace
12193,3570,143,2024-07-01,3,1257,Marketplace
12194,3268,23,2024-06-10,2,2226,Marketplace
12195,4685,71,2024-06-29,1,1002,Retail
12196,4540,92,2024-10-17,1,2277,Online
12197,3471,161,2024-04-30,2,114,Online
12198,2421,167,2024-06-24,1,48,Retail
